locality,country,stateprovince,county,latitude,longitude,correction status,precision,error polygon,multiple results,uuid
"beaver creek, white mountains",united states,alaska,,65.531389,-147.543333,no,Low(45),,"65.531389,-147.543333,WHITE MOUNTAINS|Unavailable|Unavailable|Low(45),62.843056,-160.719167,BEAVER CREEK|Unavailable|Unavailable|Low(42),62.709167,-155.751389,BEAVER CREEK|Unavailable|Unavailable|Low(42),64.550833,-164.924167,BEAVER CREEK|Unavailable|Unavailable|Low(42),63.377222,-153.814167,BEAVER CREEK|Unavailable|Unavailable|Low(42),60.813889,-149.430556,BEAVER CREEK|Unavailable|Unavailable|Low(42),64.760278,-146.463889,BEAVER CREEK|Unavailable|Unavailable|Low(42),64.640278,-154.941667,BEAVER CREEK|Unavailable|Unavailable|Low(42),64.066389,-155.677778,BEAVER CREEK|Unavailable|Unavailable|Low(42),59.558056,-158.580278,BEAVER CREEK|Unavailable|Unavailable|Low(42),57.694722,-155.746389,BEAVER CREEK|Unavailable|Unavailable|Low(42),65.107222,-152.453056,BEAVER CREEK|Unavailable|Unavailable|Low(42),60.118611,-156.341111,BEAVER CREEK|Unavailable|Unavailable|Low(42),63.048611,-141.858333,BEAVER CREEK|Unavailable|Unavailable|Low(42),62.338611,-157.185556,BEAVER CREEK|Unavailable|Unavailable|Low(42),62.058889,-150.847222,BEAVER CREEK|Unavailable|Unavailable|Low(42),66.803333,-155.066389,BEAVER CREEK|Unavailable|Unavailable|Low(42),60.547222,-151.143889,BEAVER CREEK|Unavailable|Unavailable|Low(42),59.752222,-151.508889,BEAVER CREEK|Unavailable|Unavailable|Low(42),55.9325,-131.435278,BEAVER CREEK|Unavailable|Unavailable|Low(42),55.286667,-132.622778,BEAVER CREEK|Unavailable|Unavailable|Low(42),55.083611,-131.23,BEAVER CREEK|Unavailable|Unavailable|Low(42),59.862222,-153.189444,BEAVER CREEK|Unavailable|Unavailable|Low(42),64.719444,-156.755833,BEAVER CREEK|Unavailable|Unavailable|Low(42),60.779167,-158.713333,BEAVER CREEK|Unavailable|Unavailable|Low(42),63.160833,-156.68,BEAVER CREEK|Unavailable|Unavailable|Low(42),66.238611,-147.532778,BEAVER CREEK|Unavailable|Unavailable|Low(42),62.225556,-141,BEAVER CREEK|Unavailable|Unavailable|Low(42),66.359444,-147.396389,BEAVER|Unavailable|Unavailable|Low(36),62.381944,-143.035,WHITE MOUNTAIN|Unavailable|Unavailable|Low(31),64.681389,-163.405556,WHITE MOUNTAIN|Unavailable|Unavailable|Low(31),56.379167,-134.200278,WHITE MOUNTAIN|Unavailable|Unavailable|Low(31),55.078333,-133.11,WHITE MOUNTAIN|Unavailable|Unavailable|Low(31)",dc56898a-7b21-4252-901a-b3dcb7d5b128
"fortymile roadhouse, tetlin junction, taylor highway",united states,alaska,,63.312222,-142.601667,no,Low(45),,"63.312222,-142.601667,TETLIN JUNCTION|Unavailable|Unavailable|Low(45),65.433611,-164.668611,ROADHOUSE|Unavailable|Unavailable|Low(39),63.135051,-142.52388,TETLIN|Unavailable|Unavailable|Low(36),65.727222,-164.848611,TAYLOR|Unavailable|Unavailable|Low(36)",dc662eef-cd69-4689-b411-54eeeb015bc3
fort liard,canada,northwest territories,mackenzie district,60.233333,-123.483333,no,High(86),,"60.233333,-123.483333,FORT LIARD|CAN:muni:156@PPL|Unavailable|High(86),60.233333,-123.483333,LIARD|Unavailable|Unavailable|Low(35)",e4d26945-86bb-4bd1-b355-78326dd523fe
4 mi n midway lake,united states,alaska,,63.277651,-142.281866,no,High(86),,"63.277651,-142.281866,Distance North of MIDWAY LAKE|Unavailable|Unavailable|High(86)",de4c6638-f57c-414c-b9ed-a0ec6728a174
jack creek,united states,alaska,,67.181111,-160.404722,no,High(85),,"67.181111,-160.404722,JACK CREEK|Unavailable|Unavailable|High(85),62.995833,-144.0925,JACK CREEK|Unavailable|Unavailable|High(85),67,-151.566667,JACK CREEK|Unavailable|Unavailable|High(85),62.402778,-142.845278,JACK CREEK|Unavailable|Unavailable|High(85),64.083333,-141.2,JACK CREEK|Unavailable|Unavailable|High(85),62.462756,-143.101364,(g1)Jack Creek|Unavailable|Unavailable|Medium(55)",dfc75943-445c-415f-aa4c-2b57849e6bcc
badger,canada,newfoundland and labrador,,48.978881,-56.041692,no,High(81),,"48.978881,-56.041692,BADGER|Unavailable|Unavailable|High(81)",dff6ee84-d316-4702-ab8c-75aa6e03c51c
aniak river,united states,alaska,,61.574444,-159.4875,no,High(86),,"61.574444,-159.4875,ANIAK RIVER|Unavailable|Unavailable|High(86),61.5667,-159.4833,(g1)Aniak River|Unavailable|Unavailable|Medium(56),61,-159,(g1)Aniak River|Unavailable|Unavailable|Medium(56),0,0,RIVER|Unavailable|Unavailable|Low(35),61.578333,-159.522222,ANIAK|Unavailable|Unavailable|Low(35)",dfff7829-8774-45cd-b98f-5ab590591e17
"jarvis creek, fort greely",united states,alaska,,59.447778,-136.365556,no,Low(42),,"59.447778,-136.365556,JARVIS CREEK|Unavailable|Unavailable|Low(42),64.026111,-145.749444,JARVIS CREEK|Unavailable|Unavailable|Low(42),65.522778,-167.625,JARVIS CREEK|Unavailable|Unavailable|Low(42),0,0,JARVIS CREEK|Unavailable|Unavailable|Low(42),63.90823,-146.249198,FORT GREELY|Unavailable|Unavailable|Low(41)",e209d5f2-1bf2-4b74-8531-7ad22e88ad05
8 mi up eightmile slough,united states,alaska,,65.160278,-151.8825,no,Low(46),,"65.160278,-151.8825,EIGHTMILE SLOUGH|Unavailable|Unavailable|Low(46),66.621944,-145.111667,EIGHTMILE SLOUGH|Unavailable|Unavailable|Low(46),61.837222,-157.550833,EIGHTMILE|Unavailable|Unavailable|Low(39)",e2804b45-03cc-4af1-a63f-5f4a4711f9de
calgary,canada,alberta,,51.083333,-114.083333,no,High(83),,"51.083333,-114.083333,CALGARY|CAN:muni:925@PPL|Unavailable|High(83)",e359691e-6b98-4a67-818d-9d1cd53e2bb2
aishihik lake,canada,yukon,,61.45,-137,no,High(88),,"61.45,-137,AISHIHIK LAKE|Unavailable|Unavailable|High(88),61.566667,-137.5,AISHIHIK|Unavailable|Unavailable|Low(38)",e43d0ab3-42bb-4d01-8f7f-b312de96c235
allen river,united states,alaska,,67.36889,-152.03222,no,High(86),,"67.36889,-152.03222,ALLEN RIVER|Unavailable|Unavailable|High(86),60.753056,-144.548889,ALLEN RIVER|Unavailable|Unavailable|High(86),60.060556,-158.636389,ALLEN RIVER|Unavailable|Unavailable|High(86),0,0,RIVER|Unavailable|Unavailable|Low(35)",e479e9d0-4d7c-4f9e-8e2e-e1bf092531a9
tetlin jct. mosquito creek,united states,alaska,southeast fairbanks,64.377778,-146.604722,no,Low(44),,"64.377778,-146.604722,MOSQUITO CREEK|Unavailable|Unavailable|Low(44),65.074444,-162.948333,MOSQUITO CREEK|Unavailable|Unavailable|Low(44),61.434444,-145.116111,MOSQUITO CREEK|Unavailable|Unavailable|Low(44),65.723889,-162.079722,MOSQUITO CREEK|Unavailable|Unavailable|Low(44),60.316667,-156.216667,MOSQUITO CREEK|Unavailable|Unavailable|Low(44),63.135051,-142.52388,TETLIN|Unavailable|Unavailable|Low(36)",e7731162-4b9d-455d-ba2c-6603021e5a11
sevenmile slough and willow creek,united states,alaska,,64.667222,-148.303056,no,Low(46),,"64.667222,-148.303056,SEVENMILE SLOUGH|Unavailable|Unavailable|Low(46),62.36,-158.180833,WILLOW CREEK|Unavailable|Unavailable|Low(42),62.548056,-150.82,WILLOW CREEK|Unavailable|Unavailable|Low(42),62.046667,-147.236389,WILLOW CREEK|Unavailable|Unavailable|Low(42),62.345,-157.166389,WILLOW CREEK|Unavailable|Unavailable|Low(42),63.178056,-147.468611,WILLOW CREEK|Unavailable|Unavailable|Low(42),63.53314,-150.65912,WILLOW CREEK|Unavailable|Unavailable|Low(42),62.599444,-157.129722,WILLOW CREEK|Unavailable|Unavailable|Low(42),63.091111,-144.785278,WILLOW CREEK|Unavailable|Unavailable|Low(42),62.366389,-158.071389,WILLOW CREEK|Unavailable|Unavailable|Low(42),60.231667,-160.011389,WILLOW CREEK|Unavailable|Unavailable|Low(42),64.173889,-142.459167,WILLOW CREEK|Unavailable|Unavailable|Low(42),61.819722,-145.212222,WILLOW CREEK|Unavailable|Unavailable|Low(42),61.702778,-144.304167,WILLOW CREEK|Unavailable|Unavailable|Low(42),61.783333,-161.924444,WILLOW CREEK|Unavailable|Unavailable|Low(42),61.048056,-142.738056,WILLOW CREEK|Unavailable|Unavailable|Low(42),61.413889,-144.290833,WILLOW CREEK|Unavailable|Unavailable|Low(42),65.194722,-166.465833,WILLOW CREEK|Unavailable|Unavailable|Low(42),65.316111,-153.236944,WILLOW CREEK|Unavailable|Unavailable|Low(42),65.065556,-147.451667,WILLOW CREEK|Unavailable|Unavailable|Low(42),65.085556,-147.749444,WILLOW CREEK|Unavailable|Unavailable|Low(42),65.633889,-148.427222,WILLOW CREEK|Unavailable|Unavailable|Low(42),65.864167,-166.263611,WILLOW CREEK|Unavailable|Unavailable|Low(42),65.401944,-145.671389,WILLOW CREEK|Unavailable|Unavailable|Low(42),65.4875,-149.64,WILLOW CREEK|Unavailable|Unavailable|Low(42),64.585,-165.663333,WILLOW CREEK|Unavailable|Unavailable|Low(42),64.604167,-165.125556,WILLOW CREEK|Unavailable|Unavailable|Low(42),67.673611,-150.705833,WILLOW CREEK|Unavailable|Unavailable|Low(42),64.583056,-160.692222,WILLOW CREEK|Unavailable|Unavailable|Low(42),64.725278,-164.319167,WILLOW CREEK|Unavailable|Unavailable|Low(42),64.848782,-148.07652,WILLOW CREEK|Unavailable|Unavailable|Low(42),64.669167,-165.805833,WILLOW CREEK|Unavailable|Unavailable|Low(42),64.717778,-165.317778,WILLOW CREEK|Unavailable|Unavailable|Low(42)",e6706250-68a6-47c3-9d2d-2300044530c1
nain,canada,newfoundland and labrador,labrador,56.536319,-61.718942,no,High(79),,"56.536319,-61.718942,NAIN|Unavailable|Unavailable|High(79)",e6b05c74-03ff-408b-ba9c-8087977d9df8
yerrick creek,united states,alaska,,63.395278,-143.55,no,High(88),,"63.395278,-143.55,YERRICK CREEK|Unavailable|Unavailable|High(88)",e8805283-ecd3-4755-a0a7-d8208d62df81
"lake chelan, round mountain",united states,washington,,46.634282,-121.330638,no,Low(44),,"46.634282,-121.330638,ROUND MOUNTAIN|Unavailable|Unavailable|Low(44),48.228749,-120.572318,ROUND MOUNTAIN|Unavailable|Unavailable|Low(44),47.797341,-120.81704,ROUND MOUNTAIN|Unavailable|Unavailable|Low(44),48.000924,-123.349905,ROUND MOUNTAIN|Unavailable|Unavailable|Low(44),47.984888,-117.915523,ROUND MOUNTAIN|Unavailable|Unavailable|Low(44),48.32622,-121.750412,ROUND MOUNTAIN|Unavailable|Unavailable|Low(44),48.037622,-120.355171,LAKE CHELAN|Unavailable|Unavailable|Low(41),47.84097,-120.016459,CHELAN|WA:ppl:23592@PPL|Unavailable|Low(37)",e8882942-46c5-4ccd-afac-fcdc0a5c7481
anzac,canada,alberta,,56.45,-111.016667,no,High(80),,"56.45,-111.016667,ANZAC|Unavailable|Unavailable|High(80)",e95dca0b-39aa-4331-a07e-ec40068f4f65
"loomis, 9 mi s",united states,washington,,46.305912,-124.048216,no,High(81),,"46.305912,-124.048216,Distance South of LOOMIS|Unavailable|Unavailable|High(81),48.690741,-119.633406,Distance South of LOOMIS|Unavailable|Unavailable|High(81)",ea589fd8-7c0c-4870-bff0-b7a4621a22f5
"tra2147, t96, r22, w5, ft. vermilion",canada,alberta,,53.35,-110.85,no,Low(40),,"53.35,-110.85,VERMILION|CAN:muni:1444@PPL|Unavailable|Low(40)",eb0c0992-bc0e-46b8-97c5-a599471d6902
kennicott river,united states,alaska,,61.376667,-143.000278,no,High(90),,"61.376667,-143.000278,KENNICOTT RIVER|Unavailable|Unavailable|High(90),61.486389,-142.886389,KENNICOTT|Unavailable|Unavailable|Low(39),0,0,RIVER|Unavailable|Unavailable|Low(35)",ebff5de9-2220-48df-9605-2b419ddb6675
"mcdonald creek, tanana flats",united states,alaska,,63.463611,-160.292222,no,Low(44),,"63.463611,-160.292222,MCDONALD CREEK|Unavailable|Unavailable|Low(44),64.501944,-165.229722,MCDONALD CREEK|Unavailable|Unavailable|Low(44),64.738056,-147.674722,MCDONALD CREEK|Unavailable|Unavailable|Low(44),64.6375,-165.086111,MCDONALD CREEK|Unavailable|Unavailable|Low(44),65.171944,-152.078889,TANANA|Unavailable|Unavailable|Low(36)",ebe2f54d-2f3a-48ab-8dce-3c3616ca5842
10 mi ne of laramie,united states,wyoming,albany,41.41375,-105.454688,no,High(83),,"41.41375,-105.454688,Distance NorthEast of LARAMIE|WY:ppl:25055@PPL@10@45|Unavailable|High(83)",ee1b774a-8511-4ccf-999a-a01582f3e220
6 mi e of ferry,united states,alaska,,64.016532,-148.918958,no,High(81),,"64.016532,-148.918958,Distance East of FERRY|AK:ppl:590@PPL@6@90|Unavailable|High(81),63.927644,-148.933194,Distance East of FERRY|Unavailable|Unavailable|High(80)",ee277a6f-8351-493b-8f1a-b746d8e0b018
tok river near clearwater campground,united states,alaska,,63.166944,-143.200556,no,Medium(47),,"63.166944,-143.200556,Near CLEARWATER CAMP|Unavailable|Unavailable|Medium(47),63.363611,-142.841111,TOK RIVER|Unavailable|Unavailable|Low(39),0,0,RIVER|Unavailable|Unavailable|Low(35),63.336667,-142.985556,TOK|Unavailable|Unavailable|Low(33)",ee27cad7-5bb3-4fce-8734-8a621ba58e3e
livengood creek,united states,alaska,,65.474722,-148.569167,no,High(90),,"65.474722,-148.569167,LIVENGOOD CREEK|Unavailable|Unavailable|High(90),65.524444,-148.544722,LIVENGOOD|Unavailable|Unavailable|Low(39),51.923056,177.370833,GOOD CREEK|Unavailable|Unavailable|Low(27)",f03cbde9-b57c-4d66-aaa8-12668aa6ee64
fish lake n of tok,united states,alaska,,63.54956,-152.50305,no,Medium(54),,"63.54956,-152.50305,(g1)Fish Lake|Unavailable|Unavailable|Medium(54),62.250843,-150.06538,FISH LAKE|AK:water:16785@LAKE|Unavailable|Low(40),61.783671,-148.56566,FISH LAKE|AK:water:17628@LAKE|Unavailable|Low(40),63.468135,-143.279716,FISH LAKE|Unavailable|Unavailable|Low(39),63.037589,-142.588453,FISH LAKE|Unavailable|Unavailable|Low(39),63.558179,-144.293413,FISH LAKE|Unavailable|Unavailable|Low(39),63.040981,-154.160192,FISH LAKE|Unavailable|Unavailable|Low(39),62.051679,-146.566013,FISH LAKE|Unavailable|Unavailable|Low(39),61.273046,-149.807818,FISH LAKE|Unavailable|Unavailable|Low(39),62.952906,-141.823088,FISH LAKE|Unavailable|Unavailable|Low(39),62.544117,-145.85434,FISH LAKE|Unavailable|Unavailable|Low(39),60.724254,-150.72693,FISH LAKE|Unavailable|Unavailable|Low(39),63.543794,-152.502226,FISH LAKE|Unavailable|Unavailable|Low(39),60.040102,-147.897912,FISH LAKE|Unavailable|Unavailable|Low(39),58.651579,-137.634117,FISH LAKE|Unavailable|Unavailable|Low(39),65.57681,-156.325917,FISH LAKE|Unavailable|Unavailable|Low(39),65.068368,-151.357308,FISH LAKE|Unavailable|Unavailable|Low(39),62.245,-150.096111,FISH LAKE|Unavailable|Unavailable|Low(39),63.23,-145.999167,FISH LAKE|Unavailable|Unavailable|Low(39),63.336667,-142.985556,TOK|Unavailable|Unavailable|Low(33)",f0edb8e2-76c2-4563-b507-11d29934ef57
nizina river,united states,alaska,,61.349722,-143.243333,no,High(87),,"61.349722,-143.243333,NIZINA RIVER|Unavailable|Unavailable|High(87),61.367944,-142.696992,(g1)Nizina River|Unavailable|Unavailable|Medium(57),61.374594,-142.701697,(g1)Nizina River|Unavailable|Unavailable|Medium(57),0,0,RIVER|Unavailable|Unavailable|Low(35)",f10a36f7-dc24-4fd7-b17e-b7a1da310d3c
"medicine bow river, main fork",united states,wyoming,,41.99885,-106.683644,no,Low(48),,"41.99885,-106.683644,MEDICINE BOW RIVER|Unavailable|Unavailable|Low(48),41.895521,-106.204738,MEDICINE BOW|WY:ppl:25071@PPL|Unavailable|Low(43)",f1c5a7b7-ea1b-460d-a261-b577c68e5b54
"meadow creek, e side lake chelan",united states,washington,,47.085667,-121.444259,no,Low(42),,"47.085667,-121.444259,MEADOW CREEK|Unavailable|Unavailable|Low(42),46.921772,-121.934272,MEADOW CREEK|Unavailable|Unavailable|Low(42),47.44675,-124.157406,MEADOW CREEK|Unavailable|Unavailable|Low(42),48.176493,-121.828186,MEADOW CREEK|Unavailable|Unavailable|Low(42),47.823442,-121.220102,MEADOW CREEK|Unavailable|Unavailable|Low(42),47.588755,-119.391143,MEADOW CREEK|Unavailable|Unavailable|Low(42),46.176534,-117.719082,MEADOW CREEK|Unavailable|Unavailable|Low(42),48.063769,-118.6714,MEADOW CREEK|Unavailable|Unavailable|Low(42),48.868483,-120.037866,MEADOW CREEK|Unavailable|Unavailable|Low(42),46.039559,-121.874806,MEADOW CREEK|Unavailable|Unavailable|Low(42),47.313724,-121.352316,MEADOW CREEK|Unavailable|Unavailable|Low(42),46.075672,-121.695082,MEADOW CREEK|Unavailable|Unavailable|Low(42),46.614041,-117.78715,MEADOW CREEK|Unavailable|Unavailable|Low(42),47.552061,-120.945925,MEADOW CREEK|Unavailable|Unavailable|Low(42),48.746022,-117.66859,MEADOW CREEK|Unavailable|Unavailable|Low(42),48.218446,-121.277053,MEADOW CREEK|Unavailable|Unavailable|Low(42),48.205971,-120.563152,MEADOW CREEK|Unavailable|Unavailable|Low(42),48.651537,-119.845075,MEADOW CREEK|Unavailable|Unavailable|Low(42),48.774886,-118.962262,MEADOW CREEK|Unavailable|Unavailable|Low(42),48.037622,-120.355171,LAKE CHELAN|Unavailable|Unavailable|Low(41),47.84097,-120.016459,CHELAN|WA:ppl:23592@PPL|Unavailable|Low(37),47.399814,-123.196824,DOW CREEK|Unavailable|Unavailable|Low(26)",f2278d8e-b875-4b3e-801e-4b3caa4bca86
watson lake,canada,yukon,,60.1,-128.8,no,High(86),,"60.1,-128.8,WATSON LAKE|Unavailable|Unavailable|High(86),60.116667,-128.8,WATSON LAKE|Unavailable|Unavailable|High(86),60.083333,-134.833333,WATSON|Unavailable|Unavailable|Low(36)",f2358476-09ba-479b-a774-74a31fc22869
ferry (1 mi north),united states,alaska,,64.016667,-149.116667,no,Low(36),,"64.016667,-149.116667,FERRY|AK:ppl:590@PPL|Unavailable|Low(36),63.927778,-149.130278,FERRY|Unavailable|Unavailable|Low(35)",f23a8311-a1d9-467f-80b8-4ae5723e802c
8 mi se laramie,united states,wyoming,albany,41.229344,-105.48197,no,High(83),,"41.229344,-105.48197,Distance SouthEast of LARAMIE|WY:ppl:25055@PPL@8@135|Unavailable|High(83)",f3f74af6-cff3-4f2a-9e94-6e389ae85a25
little wenatchee river,united states,washington,chelan county,47.82731,-120.818697,no,High(100),,"47.82731,-120.818697,LITTLE WENATCHEE RIVER->snapped to Little Wenatchee River|Unavailable|Unavailable|High(100),47.600596,-120.647185,(g1)Wenatchee River->snapped to Wenatchee River|Unavailable|Unavailable|Medium(60),47.600596,-120.647185,WENATCHEE RIVER->snapped to Wenatchee River|WA:water:96515@STREAM@18.0900383660956@-56.2015531572773|Unavailable|Low(49),47.600596,-120.647185,WENATCHEE->snapped to Wenatchee River|WA:ppl:24010@PPL@19.9221400034814@-51.9721554977419|Unavailable|Low(43)",f5bd9bae-3d51-4449-a1d3-b5a5c754dc50
"craig lake, mile 1384 alaska highway",united states,alaska,,63.731057,-144.715481,no,Low(40),,"63.731057,-144.715481,CRAIG LAKE|Unavailable|Unavailable|Low(40),55.476389,-133.148333,CRAIG|Unavailable|Unavailable|Low(35)",f5ea6ab5-9d50-433b-a8e3-287554b83a1f
"orient, deep creek",united states,washington,,47.481605,-121.892946,no,Medium(55),,"47.481605,-121.892946,(g1)DEEP CREEK|Unavailable|Unavailable|Medium(55),46.704722,-123.117222,(g1)DEEP CREEK|Unavailable|Unavailable|Medium(55),47.488435,-121.897892,DEEP CREEK|Unavailable|Unavailable|Low(40),47.940441,-117.976637,DEEP CREEK|Unavailable|Unavailable|Low(40),47.635937,-121.698443,DEEP CREEK|Unavailable|Unavailable|Low(40),48.869289,-121.907368,DEEP CREEK|Unavailable|Unavailable|Low(40),48.511826,-118.883364,DEEP CREEK|Unavailable|Unavailable|Low(40),47.930424,-119.467263,DEEP CREEK|Unavailable|Unavailable|Low(40),46.64788,-123.115691,DEEP CREEK|Unavailable|Unavailable|Low(40),46.501216,-123.05846,DEEP CREEK|Unavailable|Unavailable|Low(40),47.642943,-117.712165,DEEP CREEK|Unavailable|Unavailable|Low(40),47.7635,-117.547446,DEEP CREEK|Unavailable|Unavailable|Low(40),48.933245,-117.753038,DEEP CREEK|Unavailable|Unavailable|Low(40),47.122032,-124.038785,DEEP CREEK|Unavailable|Unavailable|Low(40),47.008166,-121.529537,DEEP CREEK|Unavailable|Unavailable|Low(40),48.985182,-118.210287,DEEP CREEK|Unavailable|Unavailable|Low(40),48.175084,-124.02493,DEEP CREEK|Unavailable|Unavailable|Low(40),47.274824,-121.938444,DEEP CREEK|Unavailable|Unavailable|Low(40),46.844836,-121.317308,DEEP CREEK|Unavailable|Unavailable|Low(40),47.9837,-123.643803,DEEP CREEK|Unavailable|Unavailable|Low(40),47.817624,-120.640093,DEEP CREEK|Unavailable|Unavailable|Low(40),48.097609,-121.387333,ORIENT|Unavailable|Unavailable|Low(36),48.866014,-118.202781,ORIENT|Unavailable|Unavailable|Low(36)",f5f92844-854a-4616-8748-93c99098d784
"busby, 2.5 mi s pullman, whitman co., washington",united states,washington,whitman,46.695082,-117.179616,no,High(83),,"46.695082,-117.179616,Distance South of PULLMAN|WA:ppl:23885@PPL@2.5@180|Unavailable|High(83),46.865011,-117.523058,Distance South of %WHITMAN COUNTY%|WA:cnty:53075@CNTYCNTR@2.5@180|Unavailable|Medium(48),46.864979,-117.522989,Distance South of %WHITMAN COUNTY%|Unavailable|Unavailable|Medium(47),46.692386,-117.150447,BUSBY|Unavailable|Unavailable|Low(35)",f9cc3063-49f8-4b8c-a909-dabfc431c786
bird creek,united states,alaska,,64.469167,-165.205833,no,High(85),,"64.469167,-165.205833,BIRD CREEK|Unavailable|Unavailable|High(85),62.5725,-150.886389,BIRD CREEK|Unavailable|Unavailable|High(85),68.167222,-165.66,BIRD CREEK|Unavailable|Unavailable|High(85),60.973611,-149.465833,BIRD CREEK|Unavailable|Unavailable|High(85),60.930556,-149.358056,BIRD|Unavailable|Unavailable|Low(34)",f917c966-93bd-4cc5-a7e6-dfb4e30c205d
mile 14 on ruby-poorman road,united states,alaska,,64.099444,-155.543889,no,Low(37),,"64.099444,-155.543889,POORMAN|Unavailable|Unavailable|Low(37),64.739444,-155.486944,RUBY|Unavailable|Unavailable|Low(34)",f9e71bde-4f5e-4887-a177-08384d223f33
ayanitook creek,united states,alaska,,64.618889,-164.547778,no,Low(25),,"64.618889,-164.547778,OK CREEK|Unavailable|Unavailable|Low(25)",fbc6a5d7-046c-48fe-98d6-0968aca9ffa1
"long lake, moose lake area",united states,alaska,,61.380033,-143.304694,no,Medium(54),,"61.380033,-143.304694,(g1)Long Lake|Unavailable|Unavailable|Medium(54),59.589869,-153.9982,MOOSE LAKE|AK:water:19066@LAKE|Unavailable|Low(41),61.724041,-150.08931,LONG LAKE|AK:water:17364@LAKE|Unavailable|Low(40),61.560131,-149.208545,LONG LAKE|AK:water:17502@LAKE|Unavailable|Low(40),60.141621,-155.055686,LONG LAKE|AK:water:19059@LAKE|Unavailable|Low(40),63.54494,-152.644033,LONG LAKE|AK:water:16629@LAKE|Unavailable|Low(40),61.869719,-147.246748,LONG LAKE|AK:water:17635@LAKE|Unavailable|Low(40),61.805599,-148.215995,LONG LAKE|AK:water:17590@LAKE|Unavailable|Low(40),58.188056,-133.765556,LONG LAKE|AK:water:18296@LAKE|Unavailable|Low(40),63.586956,-152.694135,MOOSE LAKE|Unavailable|Unavailable|Low(40),65.205823,-151.495016,MOOSE LAKE|Unavailable|Unavailable|Low(40),65.791164,-156.806855,MOOSE LAKE|Unavailable|Unavailable|Low(40),62.130302,-146.072784,MOOSE LAKE|Unavailable|Unavailable|Low(40),63.922999,-144.806372,MOOSE LAKE|Unavailable|Unavailable|Low(40),61.372778,-143.600355,MOOSE LAKE|Unavailable|Unavailable|Low(40),66.235397,-146.846758,LONG LAKE|Unavailable|Unavailable|Low(39),66.178579,-142.402619,LONG LAKE|Unavailable|Unavailable|Low(39),65.709908,-156.328862,LONG LAKE|Unavailable|Unavailable|Low(39),65.529466,-156.298119,LONG LAKE|Unavailable|Unavailable|Low(39),66.496366,-147.781684,LONG LAKE|Unavailable|Unavailable|Low(39),62.265226,-150.314876,LONG LAKE|Unavailable|Unavailable|Low(39),61.383795,-143.285517,LONG LAKE|Unavailable|Unavailable|Low(39),66.284993,-148.15402,LONG LAKE|Unavailable|Unavailable|Low(39),57.786446,-152.332912,LONG LAKE|Unavailable|Unavailable|Low(39),65.138291,-151.594211,LONG LAKE|Unavailable|Unavailable|Low(39),60.673686,-150.588636,LONG LAKE|Unavailable|Unavailable|Low(39),62.55547,-143.404734,LONG LAKE|Unavailable|Unavailable|Low(39),59.82309,-153.842471,LONG LAKE|Unavailable|Unavailable|Low(39),62.200246,-146.181038,LONG LAKE|Unavailable|Unavailable|Low(39),64.893578,-149.13425,LONG LAKE|Unavailable|Unavailable|Low(39),65.002767,-151.453518,LONG LAKE|Unavailable|Unavailable|Low(39),62.813576,-144.180944,LONG LAKE|Unavailable|Unavailable|Low(39),63.200019,-142.276708,LONG LAKE|Unavailable|Unavailable|Low(39),64.403611,-155.497222,LONG|Unavailable|Unavailable|Low(34)",fc610651-93cf-450e-91b6-a106ab586c7c
